feature,shap_edinburgh,shap_phq9,shap_F53
O46.9,0.0008373280929722583,0.0003830515189755645,0.001352409012718361
O47.0,0.0008673349338861411,0.002254027161839215,0.0007870108131405572
O47.1,0.0003000968685774822,0.0005338813646006955,0.0002141781572557443
O47.9,0.0003025665001595116,0.0008677375242353339,0.001165206888625577
O48.0,0.0012691006016879343,0.0012622442272502523,0.0004961754692357505
O60.0,0.00017419027635888034,0.0022387135257712723,0.0003177951710453389
O60.1,0.0007069108736946876,0.001553788405934118,0.0006680787350098044
O61.0,1.8527151209212378e-05,0.0,0.00024327028459585217
O61.9,6.26659673471466e-06,1.5893952763666903e-05,6.214622970505748e-05
O62.0,0.0004593773800479284,0.0003093840753761222,0.0004149744677495904
O62.1,0.0003510825597562518,0.00043491307693122836,0.0007290980254362283
O62.2,0.0011369436955995732,0.00023686188064308905,0.001167986099842303
O62.3,0.00026658376580670357,6.681506942418208e-05,6.828125249934044e-05
O62.4,0.00040092839365703725,0.0018980588547893567,0.0010189204732927563
O62.9,9.218398692703126e-05,0.00018297002635830092,0.00021632209259657095
O66.0,0.0001721672569775291,0.0002798789705597014,9.606646991401323e-05
O66.5,3.373538701337106e-05,1.4503996605669792e-05,0.00011296203556908482
O69.1,0.00025904311740616626,0.00014565122582728784,4.802409975625094e-05
O69.2,1.5555357443474145e-05,1.6532739289117585e-05,1.17275572631606e-05
O69.8,0.0007477869700089217,0.0007229743552059879,0.0013306298415870818
O70.0,0.0012253616862210007,0.00023736853266912794,0.0007318299629748861
O70.1,0.0025989803789503475,0.0017442004505829763,0.0008334320892380869
O70.2,0.0007245143286584321,0.00020105226728135312,0.00017344372666792506
O71.3,3.303166703313401e-06,4.9812723192395e-06,0.0
O71.4,0.00010280101608097964,7.2774238955058e-05,8.866715024227143e-05
O71.8,0.0006591104906917408,0.00023467952101773244,0.0004518614160930631
O72.0,0.00013671645443994794,3.387878267859405e-06,1.2156067740831196e-05
O72.1,0.00021056340611589486,8.421864120513482e-05,0.00022297135214577186
O72.2,1.8308982614475726e-05,2.007121269993813e-05,3.357410017338095e-05
O75.3,5.002139078700487e-07,0.0,2.1883429220775513e-05
O75.8,0.0013597228073265666,0.0009986195527993936,0.00015629372353978926
O75.9,0.00043262831698702935,0.0002409341375242447,0.0001350005861169085
O76,0.0009452879276856161,0.000328517402995066,0.0008293740953948428
O77.0,0.0007584952660238322,0.000383098983638508,0.00034999510288209333
O77.9,3.659313077694746e-05,2.7407135469689564e-05,0.00012667880522550102
O80,0.002151945837292689,0.0011486969519726568,0.0013540174065996644
O82,0.0009860129501665362,0.0018357602838397552,0.0022290580158195
O86.1,1.2817715539126402e-05,0.0,0.00016322944716781399
O90.8,0.00022699707780072276,0.000735721787036868,0.00018957397406116174
O92.2,0.00025529119613881894,0.00010160545695745556,0.00029276679660759615
O92.7,1.6771475615506857e-05,0.0,3.2021195648159e-05
O98.2,8.457388143999102e-05,0.0005284483099389088,9.609196310592005e-05
O98.3,0.00047598658588767813,0.000498037430124706,0.000501566870071948
O98.4,2.8594674629547133e-05,0.00022404345214808297,0.00015370683406600608
O98.5,0.0017289032332873594,0.0003826671365293504,0.002136418968630073
O98.8,0.0005033014788477289,0.0020036844323663206,0.00034777012193627435
O99.0,0.0014731272092754634,0.0001321056461435828,0.000803047100750395
O99.1,0.0008488032016760071,0.000622242096947512,0.00063183211470497
O99.2,0.001081344560399458,0.001090978107231601,0.002911255950838725
O99.3,0.023934418913447237,0.007895898855138972,0.013359155437582773
O99.4,0.0006279042411969906,0.00017138863217531814,0.0009952258830968341
O99.5,0.0008039887582130821,0.0004863899053942844,0.000919508882051943
O99.6,0.0007342064966127541,0.0007219240416025941,0.0010221915053897877
O99.7,0.00035921772654142414,0.00011385692470040459,0.0005383781600224659
O99.8,0.0017791509812784114,0.0008275517756509491,0.0029465864808170352
O9A.2,0.00022744941469656906,0.0006025416786538563,0.00016778540505863138
P05.1,0.00015120283355723834,4.5501243200617824e-05,6.609263068619013e-05
P05.9,5.766908782903235e-05,6.863591683865512e-05,2.0651044547812663e-05
P07.3,2.9127277908196677e-05,0.0,9.954634039924097e-05
P08.0,3.553769528431264e-05,5.897845930427835e-05,8.812677300660534e-05
Q24.9,6.058580220921543e-05,0.000157672690386693,3.641798937477259e-05
Q27.0,7.764955455083462e-05,5.745724368072907e-05,1.931980769287694e-05
Q51.3,1.0849899047879808e-05,1.662778362979965e-05,3.122833962412612e-05
R00.0,0.001238934332966064,0.0012031194448606033,0.0017106516322684122
R00.1,9.190104307077492e-06,7.150620544091202e-05,3.40578933892526e-06
R00.2,0.0013844273752864871,0.0010810657137798898,0.000647987445968131
R01.1,1.1801702775154927e-05,0.00010429282943775184,2.7285323578493058e-05
R03.0,0.0009629016111216828,0.00019593088897792863,0.001691899685426044
R04.0,2.3083799000440175e-06,0.00013937529259289155,2.7958894275355934e-06
R05,0.0008840335601804462,0.0011059712911645281,0.0004319171125688428
R05.9,0.0001941034726404068,5.110022687867785e-05,5.637154144908603e-05
R06.0,0.0013624006827458802,0.0003822882996893933,0.001025127503706934
R06.2,9.869800906485589e-05,4.22014802092821e-05,1.1081537599701099e-05
R06.8,5.763625598705672e-05,3.369621434399448e-05,1.684273698832652e-05
R07.2,0.00026043391776133505,0.00017706317063073766,0.00013732294053269266
R07.8,0.0005538934263761313,0.00024627013504140453,0.00043173361446123006
R07.9,0.00010492432283611334,0.003999249542173148,0.00027150435178701986
R09.8,0.0004090238221706166,0.0004264395014760371,0.0003446445673604286
R10.1,0.0015472467014416285,0.0010758726038594465,0.0016798444965108038
R10.2,0.005082681267018364,0.006473112466136696,0.0037932195265623207
R10.3,0.0027979186711114597,0.0005144886432694353,0.0017915492542808363
R10.8,0.0007261337896314353,0.0007934039632157465,0.0003190518567548013
R10.9,0.00782667104587441,0.00489809098135053,0.005594144884508256
R11.0,0.0022938741722480028,0.002591137539282905,0.0026551425764151163
R11.1,0.00047967330859638685,0.0001649504918205765,0.0001236950548303995
R11.2,0.0016181722602702764,0.004318637621710084,0.000741027444170463
R12,0.0003858656948054942,0.00028041047167014216,0.00013274067532168416
R13.1,6.931761445404744e-06,0.0,2.51366419638272e-05
R14.0,2.990352250241546e-05,0.0,1.2856076385690237e-05
R19.7,0.00468673266378838,0.0006434551255700509,0.001240301990016775
R19.8,7.427694518993633e-05,0.0,1.56682503995976e-05
R20.0,0.0004831060674307412,0.00048667661225121827,0.00026502403132205047
R20.2,0.0003300354289982769,0.00020964244296687483,7.683459153999105e-05
R21,0.0007285507575652211,0.0011634468519340754,0.00021466433610551543
R22.0,0.00011797673258642373,8.417652788846327e-06,7.723617082807814e-06
R23.8,3.555895681112257e-05,1.2604346926022901e-05,7.879989425622022e-07
R25.2,0.00035954230664908066,0.00037299629469767404,0.0001706005424581469
R29.8,3.810264596892535e-05,3.4176380605551496e-05,0.00010882413373613084
R30.0,0.0012838724254133206,0.00018072651448898432,0.002398384881019164
R31.0,2.2581816019706747e-06,6.917683537987114e-06,1.94923271278292e-05
R31.2,0.00011544113958470245,5.6500258774583695e-05,1.186847613004815e-05
R31.9,0.00030857686586102933,0.00037546357637518215,0.0005870419551124602
R35.0,0.000717704294421513,0.00021294192088839927,0.0007873937417419636
R39.1,0.0001423365704620919,0.0001366572931477989,2.7801185149724183e-05
R39.8,3.35647061093748e-05,5.340265977615059e-05,7.372894955116657e-06
R39.9,0.0003732799508161688,0.00018418255742224963,0.00028243019441376175
R41.8,5.486845549064215e-05,2.591043276129383e-05,2.7634646070532385e-06
R42,0.00256854878032687,0.0007647119701405768,0.001521026769182459
R45.8,0.0007927940819409832,0.00013258794226187658,3.554236890808897e-05
R50.9,0.00024556721180653463,0.0001709816264251805,0.0005954918819787398
R51,0.0007251093536208355,0.0007377740873174895,0.0015187395773165787
R51.9,0.0014259575560006603,0.004145060377642437,0.0015051151236690216
R52,4.1584239720463274e-05,0.00037338371852436834,0.0001562367060373902
R53.1,8.092653036612098e-05,5.56200585275942e-05,0.0001591556677767588
R53.8,0.0007729519443368406,0.0008198942289244393,0.0014056218799864482
R55,0.0011652769383106193,0.0011279024679888513,0.0007949455599220566
R56.9,8.305746216788606e-05,3.8845429345013004e-05,6.082376306178029e-05
R59.0,1.3573227237569467e-05,0.00014161876262137183,2.8206201435592792e-05
R60.0,3.779521315581896e-05,0.00011099325590989931,5.16011906489852e-05
R60.9,4.901144646023869e-05,0.00010645773431978072,0.00016331145651619637
R61,0.00023424350977588118,5.25940351267042e-05,5.6381338007079206e-06
R63.0,0.0003756851826308044,3.933203271490963e-05,9.384044340563844e-06
R63.4,3.391936564677152e-05,5.101952778178819e-05,0.00010569241520279183
R63.5,0.00044687577545785115,0.0001879218217507537,0.0002882415270102675
R63.8,9.184647183417618e-05,1.804223593120303e-05,1.854948215438683e-05
R68.8,0.00044458199090857697,0.0009170336690333754,0.00011633746689789027
R69,4.020763715753737e-05,0.00013576882730603523,4.969339936082941e-05
R73.0,0.0005606743504061127,0.0003190552260207978,0.000665301120521513
R73.9,2.772418712669572e-05,0.0,6.615565244024995e-06
R74.0,6.824317194490486e-05,0.0,7.662047349816222e-06
R74.8,4.445161030087232e-05,0.0,5.3702105142771654e-05
R76.0,2.3659399948219073e-05,5.480575801445704e-05,7.665852139764173e-05
R76.8,0.00029570507278116884,0.000775401092434608,0.00012418062259704385
R77.2,7.874997296306245e-06,5.000076070039931e-05,4.679462630895649e-06
R79.0,1.2220573180693824e-05,4.732550868277638e-05,0.0
R79.8,0.0002334321546146899,0.0013867182141882358,0.00031801490752771724
R80.9,9.801321202196284e-05,0.00012432173292924552,0.0001784819689457259
R81,4.176632825088098e-05,4.663493933374816e-06,8.589280610074187e-06
R82.4,1.308975867561935e-05,1.1114757734335994e-05,2.3501642618057692e-05
R82.7,0.00021151160672531826,0.00035038406674221985,0.0006894536022358763
R82.9,0.00035755007627084765,0.00048732486363825257,0.0008457158112048945
R87.6,0.0002530700595040625,0.0002248449822314867,0.0003008499222747797
R87.8,0.00014823539322526263,0.0011045616700100013,0.00018619052335574893
R92.8,3.866158730466514e-06,6.383260651163528e-05,1.315743995542967e-05
R93.8,4.425550570791104e-05,1.112384235720731e-05,2.5033307367527124e-05
R93.9,3.568538037097287e-05,8.075615177966891e-06,5.46790855846411e-06
R94.3,3.797016572066534e-05,9.941542382860925e-05,2.310945776480699e-05
R94.5,5.295811770723334e-06,7.321587044898021e-05,8.621359835076328e-06
R94.6,3.057864197614822e-05,0.0,1.3399510591983499e-05
S09.9,0.00018606356115838393,0.0002196053192565948,0.00023924896817108327
S16.1,6.489321078843764e-05,0.0,7.01533530218714e-05
S39.0,0.00023949649957902015,0.00036756841220121975,6.864309065272934e-05
S39.9,7.09326320021457e-05,0.00020442162865009394,7.47599702133795e-05
S69.9,9.682899506026338e-06,0.0,2.4114934154160144e-05
S93.4,4.10885494256676e-05,8.608471577623564e-05,1.7436865727405684e-05
S99.9,6.0476028971910335e-05,1.8698756237817593e-05,4.941526670943841e-06
T14.8,3.727535495968707e-05,0.00011988260040358121,5.043606624477748e-05
T14.9,9.596126414261086e-05,0.00025690229780323903,7.318427968020662e-05
T50.9,2.8132184748665254e-05,4.5371273451595124e-05,8.165975819745702e-06
T78.4,0.00010379540081560022,5.478185977848771e-05,1.6800696269052378e-05
U07.1,0.0004589950818394718,0.0001804836856995377,0.0008081847769452208
V43.5,0.0001106581439999092,5.375473438397657e-06,8.604983773149282e-06
V49.4,7.284907576817927e-05,0.0,9.950886082297401e-06
V49.5,8.453114475626604e-05,5.8907617961604336e-05,4.1733661260347296e-05
V87.7,0.00017118692381756458,5.93281543462842e-05,8.852697393522447e-05
V89.2,0.0002633186561145709,0.0003599150158661958,7.051925561031367e-05
W01.0,3.0287748941583284e-05,0.00012466468451827046,4.623098325450049e-05
W01.1,1.7264672803805814e-05,1.302275413868615e-05,1.8412871366069447e-05
W10.8,1.1038848603784905e-05,5.412566220948215e-06,3.2682661476559945e-05
W10.9,2.6946432576811705e-05,5.6401657499528067e-05,2.010903651158987e-05
W18.3,6.199462355857929e-05,0.0001387919147673875,2.5546400305530713e-05
W19.X,0.0003345003918900594,0.0001819522089233316,0.00015094938414197644
W22.8,5.061083127172756e-06,3.0043534226107762e-05,3.342700204993873e-05
W57.X,0.00010323987533024999,1.7438542591465066e-05,3.6788189695649414e-05
X58.X,0.0009014727878198356,0.0008575882155284175,0.0004407428719388507
Y04.8,3.146828890201277e-06,0.0,8.499117118486853e-06
Y09,9.338898648806498e-05,1.4446441392402214e-05,1.866945213551358e-05
Y92.0,1.5911426465743925e-05,6.140072090321656e-05,1.3743912748590512e-05
Y92.4,0.0002116890280613461,0.0003453635297665693,0.00013917349664492826
Y93.0,8.656277074483907e-06,2.482353451270437e-05,7.708316484600155e-05
Y99.0,1.0452808438064686e-05,0.0,1.4399842995544117e-05
Y99.8,1.74092000853496e-05,6.386724254014529e-05,1.7431004975632102e-05
Y99.9,0.0005742203435040945,0.00213232466913802,0.00013078559565478783
Z00.0,0.0007095890139370982,0.0028696024893673116,0.00032840235242177876
Z00.1,0.0001623708046768593,0.00022180059112050297,5.062835297230552e-05
Z00.6,8.710634170557931e-05,7.570883634162529e-06,7.919753494861788e-05
Z01.3,0.00015351888648648055,5.39401932720802e-05,0.00011107288811118875
Z01.4,0.0006860593881146576,0.009424799914862579,0.001257262194615592
Z01.8,0.0008004766680272629,0.0006651770509125481,0.0009842548441987117
Z02.8,4.538932216782265e-06,0.0,1.6592106995536254e-05
Z03.7,0.00015040923642876245,0.0003852317303491531,0.00012117284531623538
Z03.8,5.8592315945689496e-05,0.0001529706282633939,0.0002546240844804317
Z04.8,0.0006741990557305482,0.0008995513200013091,0.0013334042578714536
Z04.9,4.1153859837880574e-05,0.0002545898814220534,0.0001095256484624202
Z09,0.00017392419692610026,0.0003901332668315018,0.0001581035750532691
Z11.1,0.00017077215743155973,0.001486030234010589,4.2622808291983956e-05
Z11.3,0.0007654967196572398,0.0008862766749475004,0.0007553043826454318
Z11.4,0.0006284740514141192,0.0013382174766329237,0.0005984621500371932
Z11.5,0.000846313216111408,0.00046940987778735924,0.0012251892225221574
Z11.9,2.8587505535379142e-05,3.288050399625674e-05,4.46831361405789e-05
Z12.3,0.00022841333800146155,4.185009422320588e-05,9.114840074467466e-05
Z12.4,0.0006550086879785041,0.00046611878997150543,0.0008152858399884316
Z13.0,0.0002771404173495827,0.00012258204237136067,5.502144057275193e-05
Z13.1,9.027278787675866e-05,0.00010950567631812146,8.869188072312482e-05
Z13.2,0.0003475805111964405,0.00010081683147838268,0.00043588193551368285
Z13.7,0.00041864220794405867,0.000262160584566919,0.0006379361779547777
Z13.8,1.9921903639789038e-05,8.941209618335542e-05,4.7429370901243376e-05
Z14.1,3.330416013919444e-05,8.933747928520275e-05,4.202966372263775e-05
Z14.8,1.7263160206315574e-05,0.00010473906623844458,1.2425719978508082e-05
Z20.2,0.000648583146549885,0.0006578264539035146,0.00016057571968114507
Z20.8,0.0011700089995026022,0.00031530796154793467,0.0009520594083887108
Z22.3,7.67170900008056e-06,5.8393486961254436e-05,0.0001266669010678838
Z22.4,0.00034422980928038054,0.0007501655336305374,8.998890516282324e-05
Z23,0.001108756077294287,0.001338472949041544,0.0024074754278843847
Z28.2,0.0005946768705233177,0.0006358791123141664,0.0006404956136168234
Z28.3,0.0008884827900287028,0.00033176520538344217,0.0006845381282606894
Z28.9,5.937961592054162e-05,1.5532237815985054e-05,9.298094445643691e-05
Z29.1,2.7734778270537042e-05,2.17460769678803e-05,1.5133370947018777e-05
Z30.0,0.0003569012602049796,0.005120858514252614,0.0007256085474245373
Z30.2,0.0005078942949670294,0.0023934973060758488,0.000489910410673424
Z30.4,0.0007529143754412992,0.0015872829387036734,0.003506528346967664
Z30.8,0.0003099467346037883,0.00030005641564531595,7.175115676209706e-05
Z30.9,5.1252081810036335e-05,3.187637709569066e-05,4.989173591090944e-05
Z31.4,0.0004323171590878683,0.00016762602163204336,0.0007145404446789709
Z31.5,0.0003782229236053161,0.0011928917380231536,0.0008243109530771369
Z31.6,0.0004078130698785202,0.00041177934622744464,0.00015441686490706908
Z31.8,0.00019430222278333145,0.0006978356738632944,6.236589425413689e-05
Z31.9,5.314463631484496e-05,2.38655233295599e-06,6.127786728518628e-06
Z32.0,0.004997981031166873,0.00042915894615190315,0.001364585729448087
Z33.1,0.00011987316158000224,9.616548434184792e-05,0.00013356338803085087
Z34.0,0.0008245097542595419,0.0006492541678495643,0.005196242593647618
Z34.8,0.00818355380858215,0.0019472350113366127,0.0015694893585296347
Z34.9,0.0034315379553811684,0.0017676805509072998,0.0016020912532021421
Z36.0,0.0017439284392529383,0.001498409853971139,0.0009086424800400595
Z36.1,7.614362237408442e-05,0.0,0.00028315519343372
Z36.2,0.001328977522764777,0.00032776722795060595,0.0006561513573375626
Z36.3,0.0012328033744627544,0.0077459414068246114,0.0013129596214577766
Z36.4,7.929254242394098e-05,2.434050919556171e-05,4.429641698659169e-05
Z36.8,0.0016907684728991565,0.0004538543980212981,0.004313883137856529
Z36.9,0.0015094412497743631,0.0014290700475512307,0.0044706590697194855
Z37.0,0.0011686599768454598,0.0007839779057022113,0.0018890173779790933
Z37.1,0.00013488228712483353,0.0010391529676684632,0.000589851910640629
Z37.2,0.0003521794209768299,0.00022068017408267908,0.0004970779868845801
Z37.9,0.00031608067000156437,0.0007472805670373395,0.000340481284253131
Z39.1,0.00022765807126950163,0.0001367117556246806,0.00011027735182184552
Z39.2,0.0005051992112032318,0.004288826927600222,0.000540748083389115
Z3A.0,0.0034593713236806206,0.003522676342554854,0.003693578473464103
Z3A.1,0.001911112579182553,0.001816185080315113,0.001870880542250154
Z3A.2,0.0008744018585645255,0.0012468869916613047,0.003120273681206676
Z3A.3,0.0003783982779834893,0.00025513391025726024,0.0013687002113572098
Z3A.4,0.003094229803138346,0.00034956841423896374,0.0008221853406657857
Z47.8,1.0093582323624252e-05,6.679966598346326e-05,5.569872893318809e-05
Z48.0,0.0002983054687106032,3.5449783480732405e-05,5.119667961440599e-05
Z48.8,0.0003514257327595261,0.00010264696168611227,0.0001751626127026283
Z51.8,0.00021701608890459516,0.00012274786881936209,5.5459645343554866e-05
Z53.2,0.000697371949598275,0.0002976203279790603,0.0003297645151993571
Z59.8,2.4140079359353554e-06,0.0,1.734406696544036e-06
Z60.8,3.1276203666368496e-05,0.0,1.5368307301226338e-05
Z60.9,6.049960721455027e-06,1.709871586716285e-05,2.310550273452666e-06
Z62.8,0.00036981186304566786,8.239286232742204e-05,3.834358011147701e-05
Z63.4,0.0001572656054682258,0.0,5.3982215963420005e-05
Z64.1,4.346378576584033e-05,3.604317944475432e-05,2.8558704538813232e-05
Z67.1,8.763251792029144e-05,0.000796472210332554,0.0013966729407535522
Z67.2,1.7244517942015624e-05,8.32772822028688e-05,1.096937588411259e-05
Z67.4,0.00029000632992275143,0.00013985383725500754,0.0001453054919296494
Z67.9,0.00041794515511817874,0.0010017869561949721,0.002029460757465585
Z68.3,0.00023865143464760327,0.00020811777607216634,0.00023955007653191613
Z68.4,0.00022997732479962426,0.0011282557156525072,0.00041012373431461105
Z68.5,1.1251573100096769e-05,2.011950470911901e-05,1.5773188026328505e-05
Z71.1,0.0001043822431772569,6.906401083956518e-05,3.632947707988904e-05
Z71.3,0.0001412256606622568,0.00021064065524986105,0.0001288425509436832
Z71.8,0.00023359265165576545,0.001238252543365491,8.325682747111575e-05
Z72.0,0.0003740071353055985,0.0002829971517857456,0.0004760950004511377
Z72.5,0.00011916892594413881,0.00014956407497013932,9.282203340072882e-05
Z72.8,2.3727564836295833e-05,1.952107748918589e-05,2.790819315099456e-05
Z74.0,0.00010519013455628087,5.2700308175372286e-05,1.86560882988248e-05
Z76.0,5.948273632753152e-05,0.0,0.00021423755074852436
Z76.8,0.00024170723089938573,0.00041101031593846426,0.00014562110444126723
Z77.2,0.00014190045355909594,0.00022997945544885398,0.00018988137387611736
Z78.9,0.001025422334476487,0.0023185852965701506,0.0012708220469017496
Z79.0,5.1577526926912806e-05,0.00019521335904363235,0.00033808991084317304
Z79.2,2.345736049802207e-05,8.45744641654556e-05,5.6121183858136994e-05
Z79.3,1.4721897882974297e-05,0.00028546091563651303,6.179413771028473e-05
Z79.4,0.00022154055963779175,9.412568373101809e-05,0.00014848383131462573
Z79.5,0.0001474606548536607,0.0003548574117800347,7.814925463439757e-05
Z79.8,0.0022378667314485786,0.0010972808540264788,0.003296314931867434
Z80.0,5.89394640393878e-05,0.0004720280502593213,0.00015995045402444978
Z80.1,0.000128117639478862,4.9936747193481794e-05,8.078402734046659e-05
Z80.3,0.0002704885581275247,0.00019961509074713357,0.0010868087612448884
Z80.4,0.0001461872689627582,6.475056816029155e-05,0.00022023224545533667
Z80.8,0.0001379480821750522,0.0002696638230759094,0.00016085117888327272
Z80.9,0.0002237360924261815,0.0,6.03965636787408e-05
Z81.8,0.00029375490232989295,0.00017500228064329718,0.0006356294993256698
Z82.0,0.00014049085862626574,3.222887641799435e-05,0.000124214574064183
Z82.3,0.00012406428684384852,0.00025409565900022063,0.00025104265733554693
Z82.4,0.0008725742516207581,0.0004570633793757312,0.0013036636570243501
Z82.5,0.00020505277104890737,0.000322326182715045,8.770353543258798e-05
Z82.6,3.7643725765018266e-05,0.0002182548782451073,1.7125479551865296e-05
Z82.7,0.00021470361423832064,0.0015984087191207184,0.00036542677303845033
Z83.2,0.00014393156953705768,0.00029004844907032297,0.00017336138302290893
Z83.3,0.0009819866265461106,0.0003879135698886609,0.0016021539359409173
Z83.4,0.00021680638047973238,0.0007822162305438511,0.00011064733034781834
Z84.1,4.705068362485765e-06,7.41153184704094e-05,5.5696843368403546e-05
Z84.8,0.0001921843608819522,6.584456482055127e-05,0.00010210085854945766
Z85.8,1.1492393255438853e-05,0.0,2.904849037205132e-05
Z86.0,9.078208861661497e-06,5.60561247659071e-05,1.3197628105211604e-05
Z86.1,0.0006871530848633558,0.003988138895258505,0.0009505299548897189
Z86.2,0.00020905051720795324,9.084500530333826e-05,0.00029348914854885857
Z86.3,0.00042098834232129345,0.00028848286188738737,0.000394890667484429
Z86.5,0.004306467547061104,0.0011038559000686324,0.002718178507028918
Z86.6,0.001312193895223517,0.00011497132209558106,0.00017126041771737342
Z86.7,0.0002904609064090084,4.36767000348094e-05,0.0010617075909794738
Z87.0,0.0003383251507430025,0.0002740385729638584,8.487238746556871e-05
Z87.1,0.00013734343468469376,0.00023303338479647268,0.00020912821066842224
Z87.2,6.763017493203295e-06,9.934086166048067e-06,6.93732666805965e-05
Z87.3,2.4632265532912692e-05,0.0,1.3712811125971672e-05
Z87.4,0.0007393944985193085,0.0003727667637495789,0.0016407117848748192
Z87.5,0.0016650722334796155,0.0010628651131879014,0.0016559184352144278
Z87.7,3.844619674468716e-05,0.0001615541771871154,1.4060715131907255e-05
Z87.8,0.0042771865311832516,0.007464336615340372,0.004886818924510274
Z88.0,0.0017838108008561178,0.00022318354315693927,0.0010408511420351642
Z88.1,0.00015609397121968478,6.077557404853253e-05,0.00015583972597317815
Z88.2,9.704168329511791e-05,0.0002270938314893264,5.362875099922544e-05
Z88.5,3.29394882384802e-05,0.0004981566613006452,1.9385115071665475e-05
Z88.6,5.476752083754558e-05,5.088448447708498e-05,6.471207101397123e-05
Z88.8,0.0008835196070738812,0.00033190138412957174,0.0002755616382575112
Z90.4,0.00017799674026868837,0.00021271671675557243,0.00033771281945406536
Z90.7,9.355303370114825e-05,0.00012085235609260988,7.193388607983557e-06
Z91.0,0.000557593670517908,0.0003789870916000173,0.0011566955369640363
Z91.1,0.00038709646970226593,0.00039068804461952296,0.00016784204688839697
Z91.4,4.9626116559886453e-05,0.001323633943978465,0.00011703860476759534
Z91.5,0.00016204951576451738,0.0001484890455867385,9.346471545527338e-05
Z91.8,0.00015181859691155273,0.00021626691949288792,0.0004348879658930865
Z92.2,7.561850246869545e-06,2.18114897500618e-05,1.3526755294377686e-05
Z92.8,0.00010578097615414382,4.3776358546514475e-05,0.00017162982340092605
Z96.4,0.00017124055922426148,0.0,7.0871017056216e-06
Z97.5,0.00020068521811893067,7.487549008706863e-05,0.00014650355136418063
Z98.5,0.00011689359875003891,1.9725280133919213e-05,7.581725661914805e-05
Z98.8,0.0008392452761566898,0.001178608503481526,0.0006356093960447456
